time,TC,RH,CO2,RS
27/02/2020 2:23,16.4,63,537,37
27/02/2020 2:26,16.4,63,537,37
27/02/2020 2:29,16.4,63,537,37
27/02/2020 2:29,16.4,63,540,37
27/02/2020 2:32,16.5,62,540,37
27/02/2020 2:35,16.5,62,540,37
27/02/2020 2:35,16.5,62,537,37
27/02/2020 2:38,16.2,63,537,37
27/02/2020 2:42,16.2,63,537,37
27/02/2020 2:42,16.2,63,537,37
27/02/2020 2:45,16.2,63,537,37
27/02/2020 2:50,16.2,63,537,37
27/02/2020 2:50,16.2,63,538,37
27/02/2020 2:53,16.5,62,538,37
27/02/2020 2:56,16.5,62,538,37
27/02/2020 2:56,16.5,62,538,37
27/02/2020 2:59,16.4,62,538,37
27/02/2020 3:02,16.4,62,538,37
27/02/2020 3:02,16.4,62,535,37
27/02/2020 3:06,16.2,63,535,37
27/02/2020 3:09,16.2,63,535,37
27/02/2020 3:09,16.2,63,537,37
27/02/2020 3:12,16.4,62,537,37
27/02/2020 3:15,16.4,62,537,37
27/02/2020 3:15,16.4,62,536,37
27/02/2020 3:18,16.3,62,536,37
27/02/2020 3:21,16.3,62,536,37
27/02/2020 3:21,16.3,62,536,37
27/02/2020 3:25,16.3,63,536,37
27/02/2020 3:29,16.3,63,536,37
27/02/2020 3:29,16.3,63,536,37
27/02/2020 3:32,16.3,62,536,37
27/02/2020 3:36,16.3,62,536,37
27/02/2020 3:36,16.3,62,536,37
27/02/2020 3:40,16.1,63,536,37
27/02/2020 3:40,16.1,63,536,37
27/02/2020 3:44,16.1,63,536,37
27/02/2020 3:44,16.1,63,538,37
27/02/2020 3:47,16.2,63,538,37
27/02/2020 3:51,16.2,63,538,37
27/02/2020 3:51,16.2,63,536,37
27/02/2020 3:54,16.4,62,536,37
27/02/2020 3:57,16.4,62,536,37
27/02/2020 3:57,16.4,62,537,37
27/02/2020 4:00,16.2,62,537,37
27/02/2020 4:03,16.2,62,537,37
27/02/2020 4:03,16.2,62,537,37
27/02/2020 4:06,16,63,537,37
27/02/2020 4:09,16,63,537,37
27/02/2020 4:09,16,63,535,37
27/02/2020 4:13,16.2,62,535,38
27/02/2020 4:16,16.2,62,535,38
27/02/2020 4:16,16.2,62,530,38
27/02/2020 4:19,16.2,62,530,37
27/02/2020 4:21,16.2,62,530,37
27/02/2020 4:22,16.2,62,535,37
27/02/2020 4:25,16,62,535,37
27/02/2020 4:28,16,62,535,37
27/02/2020 4:28,16,62,536,37
27/02/2020 4:33,16.1,62,536,37
27/02/2020 4:36,16.1,62,536,37
27/02/2020 4:36,16.1,62,537,37
27/02/2020 4:40,16.2,62,537,37
27/02/2020 4:43,16.2,62,537,37
27/02/2020 4:43,16.2,62,532,37
27/02/2020 4:47,16,62,532,37
27/02/2020 4:50,16,62,532,37
27/02/2020 4:50,16,62,533,37
27/02/2020 4:53,16,62,533,37
27/02/2020 4:56,16,62,533,37
27/02/2020 4:56,16,62,532,37
27/02/2020 5:00,16.1,62,532,37
27/02/2020 5:04,16.1,62,532,37
27/02/2020 5:05,16.1,62,535,37
27/02/2020 5:10,15.9,62,535,37
27/02/2020 5:10,15.9,62,533,37
27/02/2020 5:14,15.9,62,533,37
27/02/2020 5:18,16.1,62,533,37
27/02/2020 5:18,16.1,62,531,37
27/02/2020 5:21,16.1,62,531,37
27/02/2020 5:24,16.1,62,531,37
27/02/2020 5:25,16.1,62,530,37
27/02/2020 5:27,16.1,62,530,37
27/02/2020 5:30,16,62,530,37
27/02/2020 5:30,16,62,533,37
27/02/2020 5:33,16,62,533,37
27/02/2020 5:37,16.2,61,533,37
27/02/2020 5:37,16.2,61,533,37
27/02/2020 5:41,16.2,61,533,37
27/02/2020 5:44,16,62,533,37
27/02/2020 5:45,16,62,533,37
27/02/2020 5:48,16,62,533,37
27/02/2020 5:51,15.8,62,533,37
27/02/2020 5:51,15.8,62,532,37
27/02/2020 5:55,15.8,62,532,37
27/02/2020 5:58,15.9,62,532,37
27/02/2020 5:58,15.9,62,532,37
27/02/2020 6:02,15.9,62,532,37
27/02/2020 6:06,16,61,532,37
27/02/2020 6:06,16,61,535,37
27/02/2020 6:08,16,61,535,37
27/02/2020 6:10,16,61,535,37
27/02/2020 6:13,15.8,62,535,37
27/02/2020 6:14,15.8,62,532,37
27/02/2020 6:16,15.8,62,532,37
27/02/2020 6:19,15.8,62,532,38
27/02/2020 6:19,15.8,62,533,38
27/02/2020 6:23,15.8,62,533,38
27/02/2020 6:26,16.2,61,533,43
27/02/2020 6:26,16.2,61,535,43
27/02/2020 6:30,16.2,61,535,43
27/02/2020 6:33,16.2,61,535,63
27/02/2020 6:33,16.2,61,533,63
27/02/2020 6:36,16.2,61,533,63
27/02/2020 6:39,16.3,61,533,71
27/02/2020 6:40,16.3,61,535,71
27/02/2020 6:42,16.3,61,535,71
27/02/2020 6:45,16.6,60,535,79
27/02/2020 6:45,16.6,60,535,79
27/02/2020 6:48,16.6,60,535,79
27/02/2020 6:52,17.2,59,535,87
27/02/2020 6:52,17.2,59,533,87
27/02/2020 6:55,17.2,59,533,87
27/02/2020 6:56,17.2,59,533,87
27/02/2020 6:58,17.7,57,533,100
27/02/2020 6:58,17.7,57,533,100
27/02/2020 7:04,16.1,59,533,112
27/02/2020 7:04,16.1,59,532,112
27/02/2020 7:09,20.4,59,532,148
27/02/2020 7:09,20.4,59,532,148
27/02/2020 7:14,20.4,59,532,148
27/02/2020 7:19,22.6,38,532,197
27/02/2020 7:19,22.6,38,522,197
27/02/2020 7:25,19.7,57,522,225
27/02/2020 7:25,19.7,57,525,225
27/02/2020 7:30,24.5,53,525,229
27/02/2020 7:30,24.5,53,516,229
27/02/2020 7:35,24.5,53,516,229
27/02/2020 7:39,21.1,53,516,227
27/02/2020 7:40,21.1,53,511,227
27/02/2020 7:43,21.1,53,511,227
27/02/2020 7:48,23.9,52,511,270
27/02/2020 7:48,23.9,52,511,270
27/02/2020 7:51,23.9,52,511,270
27/02/2020 7:54,23.5,52,511,252
27/02/2020 7:58,23.5,52,511,252
27/02/2020 7:58,23.5,52,508,252
27/02/2020 8:02,24.1,50,508,285
27/02/2020 8:06,24.1,50,508,285
27/02/2020 8:06,24.1,50,512,285
27/02/2020 8:09,24.6,48,512,324
27/02/2020 8:14,24.6,48,512,324
27/02/2020 8:14,24.6,48,502,324
27/02/2020 8:18,22.1,55,502,355
27/02/2020 8:23,22.1,55,502,355
27/02/2020 8:27,24.6,49,502,374
27/02/2020 8:27,24.6,49,500,374
27/02/2020 8:31,24.6,49,500,374
27/02/2020 8:35,21.5,46,500,387
27/02/2020 8:36,21.5,46,500,387
27/02/2020 8:40,21.5,46,500,387
27/02/2020 8:44,24.4,50,500,387
27/02/2020 8:44,24.4,50,501,387
27/02/2020 8:49,24.4,50,501,387
27/02/2020 8:52,21.5,42,501,399
27/02/2020 8:53,21.5,42,435,399
27/02/2020 8:57,21.5,42,435,399
27/02/2020 9:02,25,49,435,413
27/02/2020 9:02,25,49,437,413
27/02/2020 9:06,25,49,437,413
27/02/2020 9:11,22.1,49,437,441
27/02/2020 9:11,22.1,49,433,441
27/02/2020 9:16,22.1,49,433,441
27/02/2020 9:20,23.7,42,433,478
27/02/2020 9:20,23.7,42,430,478
27/02/2020 9:24,23.7,42,430,478
27/02/2020 9:28,23.9,50,430,500
27/02/2020 9:28,23.9,50,429,500
27/02/2020 9:32,23.9,50,429,500
27/02/2020 9:36,21.9,41,429,456
27/02/2020 9:36,21.9,41,422,456
27/02/2020 9:41,24.6,49,422,501
27/02/2020 9:41,24.6,49,430,501
27/02/2020 9:45,24.6,49,430,501
27/02/2020 9:49,22.4,38,430,518
27/02/2020 9:49,22.4,38,424,518
27/02/2020 9:54,22.4,38,424,518
27/02/2020 9:59,25.5,45,424,500
27/02/2020 9:59,25.5,45,429,500
27/02/2020 10:03,25.5,45,429,500
27/02/2020 10:06,22.2,37,429,495
27/02/2020 10:06,22.2,37,425,495
27/02/2020 10:12,24.9,46,425,454
27/02/2020 10:12,24.9,46,423,454
27/02/2020 10:16,24.9,46,423,454
27/02/2020 10:20,22.8,40,423,461
27/02/2020 10:20,22.8,40,426,461
27/02/2020 10:25,25,42,426,457
27/02/2020 10:25,25,42,426,457
27/02/2020 10:30,25,42,426,457
27/02/2020 10:35,23.4,41,426,377
27/02/2020 10:35,23.4,41,424,377
27/02/2020 10:39,23.4,41,424,377
27/02/2020 10:44,23,35,424,435
27/02/2020 10:44,23,35,422,435
27/02/2020 10:49,23.9,39,422,390
27/02/2020 10:49,23.9,39,420,390
27/02/2020 10:52,23.9,39,420,390
27/02/2020 10:56,23.5,34,420,387
27/02/2020 10:57,23.5,34,418,387
27/02/2020 11:01,23.5,34,418,387
27/02/2020 11:06,25,39,418,365
27/02/2020 11:06,25,39,420,365
27/02/2020 11:10,25,39,420,365
27/02/2020 11:14,23.7,32,420,392
27/02/2020 11:14,23.7,32,416,392
27/02/2020 11:18,23.7,32,416,392
27/02/2020 11:22,23.3,32,416,460
27/02/2020 11:22,23.3,32,416,460
27/02/2020 11:26,23.3,32,416,460
27/02/2020 11:31,22.8,28,416,605
27/02/2020 11:31,22.8,28,417,605
27/02/2020 11:35,22.8,28,417,605
27/02/2020 11:40,24.3,36,417,572
27/02/2020 11:40,24.3,36,416,572
27/02/2020 11:45,24.3,36,417,572
27/02/2020 11:50,21.3,27,417,751
27/02/2020 11:50,21.3,27,420,751
27/02/2020 11:55,21.3,27,420,751
27/02/2020 12:00,23.1,28,420,521
27/02/2020 12:00,23.1,28,420,521
27/02/2020 12:04,23.1,28,420,521
27/02/2020 12:09,26.5,29,420,791
27/02/2020 12:13,26.5,29,420,791
27/02/2020 12:14,26.5,29,418,791
27/02/2020 12:18,21.8,28,418,455
27/02/2020 12:22,21.8,28,418,455
27/02/2020 12:22,21.8,28,417,455
27/02/2020 12:26,23.6,30,417,448
27/02/2020 12:31,23.6,30,417,448
27/02/2020 12:31,23.6,30,413,448
27/02/2020 12:36,25.6,32,413,560
27/02/2020 12:36,25.6,32,413,560
27/02/2020 12:40,25.6,32,413,560
27/02/2020 12:44,22.4,31,413,573
27/02/2020 12:44,22.4,31,412,573
27/02/2020 12:48,22.4,31,412,573
27/02/2020 12:53,24.3,30,412,816
27/02/2020 12:54,24.3,30,406,816
27/02/2020 12:57,24.3,30,406,816
27/02/2020 13:00,24.4,26,406,770
27/02/2020 13:00,24.4,26,407,770
27/02/2020 13:03,24.4,26,407,770
27/02/2020 13:05,24.6,24,407,770
27/02/2020 13:05,24.6,24,408,770
27/02/2020 13:08,24.6,24,408,770
27/02/2020 13:11,24.7,24,408,725
27/02/2020 13:12,24.7,24,407,725
27/02/2020 13:14,24.7,24,407,725
27/02/2020 13:18,24.8,23,407,762
27/02/2020 13:18,24.8,23,406,762
27/02/2020 13:20,24.8,23,406,762
27/02/2020 13:22,24.8,23,406,762
27/02/2020 13:25,25,23,406,768
27/02/2020 13:26,25,23,404,768
27/02/2020 13:29,25,23,404,768
27/02/2020 13:33,25.2,23,404,480
27/02/2020 13:33,25.2,23,406,480
27/02/2020 13:37,25.2,23,406,480
27/02/2020 13:41,24.4,24,406,740
27/02/2020 13:41,24.4,24,411,740
27/02/2020 13:45,24.4,24,411,740
27/02/2020 13:49,25.3,22,411,667
27/02/2020 13:49,25.3,22,407,667
27/02/2020 13:52,25.3,22,407,667
27/02/2020 13:57,24.1,23,407,503
27/02/2020 13:58,24.1,23,407,503
27/02/2020 14:02,24.1,23,407,503
27/02/2020 14:02,24.1,23,407,503
27/02/2020 14:06,23.6,23,407,346
27/02/2020 14:10,23.6,23,407,346
27/02/2020 14:10,23.6,23,406,346
27/02/2020 14:14,24,23,406,630
27/02/2020 14:19,24,23,406,630
27/02/2020 14:19,24,23,404,630
27/02/2020 14:24,25.9,20,404,581
27/02/2020 14:27,25.9,20,404,581
27/02/2020 14:27,25.9,20,404,581
27/02/2020 14:31,22.9,23,404,313
27/02/2020 14:35,22.9,23,404,313
27/02/2020 14:36,22.9,23,410,313
27/02/2020 14:41,22.9,28,410,362
27/02/2020 14:41,22.9,28,412,362
27/02/2020 14:46,25.3,27,412,253
27/02/2020 14:46,25.3,27,413,253
27/02/2020 14:55,22.5,29,413,419
27/02/2020 14:55,22.5,29,406,419
27/02/2020 15:00,22.5,29,406,419
27/02/2020 15:04,22.6,29,406,368
27/02/2020 15:04,22.6,29,408,368
27/02/2020 15:09,22.6,29,408,368
27/02/2020 15:14,24.4,33,408,261
27/02/2020 15:14,24.4,33,406,261
27/02/2020 15:18,24.4,33,406,261
27/02/2020 15:22,23.5,39,406,282
27/02/2020 15:22,23.5,39,412,282
27/02/2020 15:26,23.5,39,412,282
27/02/2020 15:30,23.9,32,412,378
27/02/2020 15:30,23.9,32,412,378
27/02/2020 15:35,23.9,32,412,378
27/02/2020 15:39,23.3,40,412,284
27/02/2020 15:39,23.3,40,406,284
27/02/2020 15:43,23.3,40,406,284
27/02/2020 15:48,21.8,40,406,328
27/02/2020 15:48,21.8,40,408,328
27/02/2020 15:53,24.4,45,408,257
27/02/2020 15:53,24.4,45,408,257
27/02/2020 15:58,24.4,45,408,257
27/02/2020 16:01,21.5,40,408,132
27/02/2020 16:02,21.5,40,412,132
27/02/2020 16:05,21.5,40,412,132
27/02/2020 16:09,23.9,49,412,302
27/02/2020 16:09,23.9,49,417,302
27/02/2020 16:14,23.9,49,417,302
27/02/2020 16:18,22.5,38,417,231
27/02/2020 16:18,22.5,38,410,231
27/02/2020 16:23,22.5,38,410,231
27/02/2020 16:27,23.6,51,410,181
27/02/2020 16:27,23.6,51,416,181
27/02/2020 16:31,23.6,51,416,181
27/02/2020 16:35,22.9,42,416,170
27/02/2020 16:35,22.9,42,417,170
27/02/2020 16:39,22.9,42,417,170
27/02/2020 16:44,23.3,54,417,126
27/02/2020 16:44,23.3,54,418,126
27/02/2020 16:48,23.3,54,418,126
27/02/2020 16:51,24.6,51,418,106
27/02/2020 16:51,24.6,51,417,106
27/02/2020 16:55,24.6,51,417,106
27/02/2020 16:59,21.2,50,417,115
27/02/2020 16:59,21.2,50,421,115
27/02/2020 17:04,21.2,50,421,115
27/02/2020 17:08,22.7,57,421,42
27/02/2020 17:09,22.7,57,429,42
27/02/2020 17:13,22.7,57,429,42
27/02/2020 17:17,22.8,57,429,57
27/02/2020 17:17,22.8,57,424,57
27/02/2020 17:21,22.8,57,424,57
27/02/2020 17:24,22.6,58,424,40
27/02/2020 17:24,22.6,58,427,40
27/02/2020 17:27,22.6,58,427,40
27/02/2020 17:30,22.4,59,427,37
27/02/2020 17:30,22.4,59,427,37
27/02/2020 17:34,22.4,59,427,37
27/02/2020 17:36,22.3,59,427,37
27/02/2020 17:37,22.3,59,430,37
27/02/2020 17:40,22.3,59,430,37
27/02/2020 17:42,22.1,60,430,37
27/02/2020 17:42,22.1,60,431,37
27/02/2020 17:44,22.1,60,431,37
27/02/2020 17:46,22.1,60,431,37
27/02/2020 17:48,21.9,61,431,37
27/02/2020 17:48,21.9,61,436,37
27/02/2020 17:50,21.9,61,436,37
27/02/2020 17:52,21.9,61,436,37
27/02/2020 17:54,21.7,61,436,37
27/02/2020 17:54,21.7,61,437,37
27/02/2020 17:56,21.7,61,437,37
27/02/2020 17:58,21.7,61,437,37
27/02/2020 18:02,21.7,61,437,41
27/02/2020 18:02,21.7,61,441,41
27/02/2020 18:05,21.7,61,441,41
27/02/2020 18:09,22.2,62,441,61
27/02/2020 18:10,22.2,62,435,61
27/02/2020 18:13,22.2,62,435,61
27/02/2020 18:17,24.2,52,435,32
27/02/2020 18:17,24.2,52,442,32
27/02/2020 18:21,24.2,52,442,32
27/02/2020 18:26,21.9,67,442,37
27/02/2020 18:26,21.9,67,446,37
27/02/2020 18:30,21.9,67,446,37
27/02/2020 18:34,24.4,55,446,63
27/02/2020 18:34,24.4,55,444,63
27/02/2020 18:38,24.4,55,444,63
27/02/2020 18:41,21.2,66,444,36
27/02/2020 18:41,21.2,66,443,36
27/02/2020 18:44,21.2,66,443,36
27/02/2020 18:47,24.4,62,443,37
27/02/2020 18:48,24.4,62,447,37
27/02/2020 18:51,24.4,62,447,37
27/02/2020 18:55,20.6,56,447,41
27/02/2020 18:55,20.6,56,447,41
27/02/2020 18:59,20.6,56,447,41
27/02/2020 19:03,22.9,64,447,40
27/02/2020 19:03,22.9,64,449,40
27/02/2020 19:06,22.9,64,449,40
27/02/2020 19:09,15.3,39,449,29
27/02/2020 19:09,15.3,39,446,29
27/02/2020 19:13,15.3,39,446,29
27/02/2020 19:17,15.2,56,446,30
27/02/2020 19:17,15.2,56,452,30
27/02/2020 19:21,15.2,56,452,30
27/02/2020 19:25,16.9,62,452,36
27/02/2020 19:25,16.9,62,458,36
27/02/2020 19:28,16.9,62,458,36
27/02/2020 19:31,17.6,62,458,37
27/02/2020 19:32,17.6,62,460,37
27/02/2020 19:35,17.6,62,460,37
27/02/2020 19:38,15.4,50,460,37
27/02/2020 19:38,15.4,50,461,37
27/02/2020 19:42,15.4,50,461,37
27/02/2020 19:45,15.7,62,461,37
27/02/2020 19:46,15.7,62,462,37
27/02/2020 19:49,15.7,62,462,37
27/02/2020 19:53,15.7,62,470,37
27/02/2020 19:56,17.3,66,470,37
27/02/2020 20:00,17.3,66,470,37
27/02/2020 20:00,17.3,66,467,37
27/02/2020 20:03,17.7,63,467,37
27/02/2020 20:07,17.7,63,467,37
27/02/2020 20:07,17.7,63,471,37
27/02/2020 20:11,15.2,57,471,37
27/02/2020 20:14,15.2,57,471,37
27/02/2020 20:15,15.2,57,472,37
27/02/2020 20:19,16.4,68,472,37
27/02/2020 20:23,16.4,68,472,37
27/02/2020 20:23,16.4,68,476,37
27/02/2020 20:26,17.2,68,476,37
27/02/2020 20:29,17.2,68,476,37
27/02/2020 20:29,17.2,68,465,37
27/02/2020 20:33,17.7,66,465,37
27/02/2020 20:36,17.7,66,465,37
27/02/2020 20:37,17.7,66,468,37
27/02/2020 20:40,14.7,54,468,37
27/02/2020 20:43,14.7,54,468,37
27/02/2020 20:43,14.7,54,470,37
27/02/2020 20:43,14.7,54,470,37
27/02/2020 20:47,15.8,67,470,37
27/02/2020 20:51,15.8,67,470,37
27/02/2020 20:51,15.8,67,479,37
27/02/2020 20:54,16.6,70,479,37
27/02/2020 20:57,16.6,70,479,37
27/02/2020 20:57,16.6,70,477,37
27/02/2020 21:00,17.2,70,477,37
27/02/2020 21:03,17.2,70,477,37
27/02/2020 21:04,17.2,70,478,37
27/02/2020 21:06,17.7,68,478,37
27/02/2020 21:09,17.7,68,478,37
27/02/2020 21:09,17.7,68,478,37
27/02/2020 21:12,15.6,58,478,37
27/02/2020 21:15,15.6,58,478,37
27/02/2020 21:15,15.6,58,476,37
27/02/2020 21:19,15.4,66,476,37
27/02/2020 21:22,15.4,66,476,37
27/02/2020 21:22,15.4,66,480,37
27/02/2020 21:25,16.1,71,480,37
27/02/2020 21:29,16.1,71,480,37
27/02/2020 21:29,16.1,71,487,37
27/02/2020 21:33,17.2,71,487,37
27/02/2020 21:35,17.2,71,487,37
27/02/2020 21:35,17.2,71,482,37
27/02/2020 21:38,17.5,70,482,37
27/02/2020 21:40,17.5,70,482,37
27/02/2020 21:42,17.5,70,482,37
27/02/2020 21:42,17.5,70,481,37
27/02/2020 21:46,17.6,69,481,37
27/02/2020 21:48,17.6,69,481,37
27/02/2020 21:49,17.6,69,485,37
27/02/2020 21:51,15.5,59,485,37
27/02/2020 21:55,15.5,59,485,37
27/02/2020 21:55,15.5,59,487,37
27/02/2020 21:59,15.4,69,487,37
27/02/2020 22:03,15.4,69,487,37
27/02/2020 22:03,15.4,69,490,37
27/02/2020 22:07,16.6,73,490,37
27/02/2020 22:10,16.6,73,490,37
27/02/2020 22:10,16.6,73,488,37
27/02/2020 22:13,17.1,72,488,37
27/02/2020 22:16,17.1,72,488,37
27/02/2020 22:16,17.1,72,492,37
27/02/2020 22:18,17.4,71,492,37
27/02/2020 22:21,17.4,71,492,37
27/02/2020 22:21,17.4,71,487,37
27/02/2020 22:24,17.6,70,487,37
27/02/2020 22:26,17.6,70,487,37
27/02/2020 22:29,17.6,70,487,37
27/02/2020 22:29,17.6,70,496,37
27/02/2020 22:32,15.9,60,496,37
27/02/2020 22:35,15.9,60,496,37
27/02/2020 22:35,15.9,60,493,37
27/02/2020 22:38,15.1,67,493,37
27/02/2020 22:42,15.1,67,493,37
27/02/2020 22:42,15.1,67,490,37
27/02/2020 22:45,16.1,74,490,37
27/02/2020 22:48,16.1,74,490,37
27/02/2020 22:48,16.1,74,491,37
27/02/2020 22:52,16.8,73,491,37
27/02/2020 22:54,16.8,73,491,37
27/02/2020 22:54,16.8,73,495,37
27/02/2020 22:57,17.2,72,495,37
27/02/2020 23:00,17.2,72,495,37
27/02/2020 23:00,17.2,72,493,37
27/02/2020 23:03,17.3,71,493,37
27/02/2020 23:03,17.3,71,493,37
27/02/2020 23:06,17.3,71,493,37
27/02/2020 23:06,17.3,71,499,37
27/02/2020 23:08,17.3,71,499,37
27/02/2020 23:11,17.4,70,499,37
27/02/2020 23:13,17.4,70,500,37
27/02/2020 23:16,17.5,70,500,37
27/02/2020 23:19,17.5,70,500,37
27/02/2020 23:19,17.5,70,497,37
27/02/2020 23:22,17.3,67,497,37
27/02/2020 23:25,17.3,67,497,37
27/02/2020 23:25,17.3,67,495,37
27/02/2020 23:29,14.8,63,495,37
27/02/2020 23:33,14.8,63,495,37
27/02/2020 23:33,14.8,63,499,37
27/02/2020 23:36,15.5,73,499,37
27/02/2020 23:38,15.5,73,499,37
27/02/2020 23:39,15.5,73,501,37
27/02/2020 23:42,16.2,74,501,37
27/02/2020 23:45,16.2,74,501,37
27/02/2020 23:45,16.2,74,499,37
27/02/2020 23:49,16.9,73,499,37
27/02/2020 23:52,16.9,73,499,37
27/02/2020 23:52,16.9,73,500,37
27/02/2020 23:54,16.9,73,500,37
27/02/2020 23:56,17.2,71,500,37
27/02/2020 23:58,17.2,71,500,37
27/02/2020 23:58,17.2,71,500,37
28/02/2020 0:00,17.2,71,500,37
28/02/2020 0:02,17.3,71,500,37
28/02/2020 0:04,17.3,71,500,37
28/02/2020 0:05,17.3,71,497,37
28/02/2020 0:07,17.4,70,497,37
28/02/2020 0:10,17.4,70,497,37
28/02/2020 0:10,17.4,70,500,37
28/02/2020 0:12,17.4,70,500,37
28/02/2020 0:14,17.5,70,500,37
28/02/2020 0:16,17.5,70,500,37
28/02/2020 0:17,17.5,70,500,37
28/02/2020 0:19,17.5,70,500,37
28/02/2020 0:22,17.6,69,500,37
28/02/2020 0:22,17.6,69,499,37
28/02/2020 0:25,17.6,69,499,37
28/02/2020 0:27,17.6,69,499,37
28/02/2020 0:29,17.7,69,499,37
28/02/2020 0:29,17.7,69,496,37
28/02/2020 0:32,17.7,69,496,37
28/02/2020 0:35,16.3,63,496,37
28/02/2020 0:35,16.3,63,497,37
28/02/2020 0:38,16.3,63,497,37
28/02/2020 0:41,14.9,65,497,37
28/02/2020 0:41,14.9,65,501,37
28/02/2020 0:44,14.9,65,501,37
28/02/2020 0:47,15.7,74,501,37
28/02/2020 0:47,15.7,74,500,37
28/02/2020 0:54,16.3,75,500,37
28/02/2020 0:56,16.3,75,500,37
28/02/2020 0:56,16.3,75,505,37
28/02/2020 1:00,16.9,73,505,37
28/02/2020 1:03,16.9,73,505,37
28/02/2020 1:04,16.9,73,501,37
28/02/2020 1:06,17.3,72,501,37
28/02/2020 1:09,17.3,72,501,37
28/02/2020 1:09,17.3,72,501,37
28/02/2020 1:11,17.3,71,501,37
28/02/2020 1:14,17.3,71,501,37
28/02/2020 1:14,17.3,71,500,37
28/02/2020 1:17,17.4,71,500,37
28/02/2020 1:19,17.4,71,500,37
28/02/2020 1:19,17.4,71,501,37
28/02/2020 1:22,17.5,70,501,37
28/02/2020 1:25,17.5,70,501,37
28/02/2020 1:26,17.5,70,500,37
28/02/2020 1:28,17.7,69,500,37
28/02/2020 1:28,17.7,69,500,37
28/02/2020 1:31,17.7,69,500,37
28/02/2020 1:32,17.7,69,497,37
28/02/2020 1:36,14.3,59,497,37
28/02/2020 1:39,14.3,59,497,37
28/02/2020 1:39,14.3,59,500,37
28/02/2020 1:42,15.3,72,500,37
28/02/2020 1:45,15.3,72,500,37
28/02/2020 1:45,15.3,72,500,37
28/02/2020 1:48,16.1,75,500,37
28/02/2020 1:51,16.1,75,500,37
28/02/2020 1:51,16.1,75,500,37
28/02/2020 1:54,16.8,73,500,37
28/02/2020 1:58,16.8,73,500,37
28/02/2020 1:58,16.8,73,496,37
28/02/2020 2:01,17.2,72,496,37
28/02/2020 2:04,17.2,72,496,37
28/02/2020 2:05,17.2,72,497,37
28/02/2020 2:07,17.3,71,497,37
28/02/2020 2:09,17.3,71,497,37
28/02/2020 2:12,17.4,70,497,37
28/02/2020 2:12,17.4,70,499,37
28/02/2020 2:14,17.4,70,499,37
28/02/2020 2:17,17.4,70,499,37
28/02/2020 2:19,17.6,69,499,37
28/02/2020 2:20,17.6,69,497,37
28/02/2020 2:22,17.6,69,497,37
28/02/2020 2:24,17.6,69,497,37
28/02/2020 2:26,17.6,68,497,37
28/02/2020 2:26,17.6,68,492,37
28/02/2020 2:30,17.6,68,492,37
28/02/2020 2:32,17.6,68,492,37
28/02/2020 2:33,17.6,68,495,37
28/02/2020 2:35,17.6,68,495,37
28/02/2020 2:40,14.6,63,495,37
28/02/2020 2:40,14.6,63,490,37
28/02/2020 2:43,14.6,63,490,37
28/02/2020 2:46,15.7,73,490,37
28/02/2020 2:46,15.7,73,497,37
28/02/2020 2:49,15.7,73,497,37
28/02/2020 2:52,16.5,74,497,37
28/02/2020 2:53,16.5,74,492,37
28/02/2020 2:56,16.5,74,492,37
28/02/2020 2:59,16.9,72,492,37
28/02/2020 2:59,16.9,72,491,37
28/02/2020 3:02,16.9,72,491,37
28/02/2020 3:05,16.9,72,493,37
28/02/2020 3:09,17.2,70,493,37
28/02/2020 3:12,17.2,70,493,37
28/02/2020 3:12,17.2,70,488,37
28/02/2020 3:14,17.5,69,488,37
28/02/2020 3:19,17.5,69,0,37
28/02/2020 3:21,17.4,69,0,37
28/02/2020 3:24,17.4,69,0,37
28/02/2020 3:26,17.4,69,0,37
28/02/2020 3:27,17.4,69,486,37
28/02/2020 3:29,17.4,69,486,37
28/02/2020 3:32,17.3,69,486,37
28/02/2020 3:32,17.3,69,492,37
28/02/2020 3:34,17.3,69,492,37
28/02/2020 3:37,17.4,69,492,37
28/02/2020 3:37,17.4,69,487,37
28/02/2020 3:40,17.4,69,487,37
28/02/2020 3:43,17.4,68,487,37
28/02/2020 3:44,17.4,68,495,37
28/02/2020 3:46,17.4,68,495,37
28/02/2020 3:50,17.3,69,495,37
28/02/2020 3:51,17.3,69,497,37
28/02/2020 3:53,17.3,69,497,37
28/02/2020 3:55,17.3,69,497,37
28/02/2020 3:58,17.2,68,497,37
28/02/2020 3:58,17.2,68,500,37
28/02/2020 4:01,17.2,68,500,37
28/02/2020 4:03,17.2,68,500,37
28/02/2020 4:03,17.2,68,499,37
28/02/2020 4:05,17.2,68,499,37
28/02/2020 4:07,17.2,68,499,37
28/02/2020 4:10,17.1,72,499,37
28/02/2020 4:10,17.1,72,501,37
28/02/2020 4:13,17.1,72,501,37
28/02/2020 4:15,17.1,75,501,37
28/02/2020 4:15,17.1,75,500,37
28/02/2020 4:18,17.1,75,500,37
28/02/2020 4:20,17.1,75,500,37
28/02/2020 4:23,17.2,77,500,37
28/02/2020 4:23,17.2,77,501,37
28/02/2020 4:25,17.2,77,501,37
28/02/2020 4:27,17.2,77,501,37
